interaction_id,product,sales_rep,region,customer_segment,use_case,session_duration_mins,suggestions_generated,suggestions_used,objections_detected,objections_assisted,ai_confidence_percent,customer_sentiment,conversion_status,interaction_date
SHERPA00706,Sherpa AI,Rep 29,Delhi,SMB,Objection Handling,19.3,4,2,3,2,89.2,Neutral,Converted,2025-11-04 12:12:12
SHERPA00707,Sherpa AI,Rep 19,Hyderabad,Mid-Market,Service Support,11.3,9,6,3,2,83.6,Positive,Not Converted,2026-03-25 17:07:22
SHERPA00708,Sherpa AI,Rep 18,Mumbai,SMB,Objection Handling,18.9,7,3,3,2,96.2,Neutral,Converted,2026-01-21 10:49:41
SHERPA00709,Sherpa AI,Rep 47,Bangalore,Enterprise,Guided Demo,8.8,7,5,3,2,83.3,Positive,Converted,2025-11-09 12:14:08
SHERPA00710,Sherpa AI,Rep 29,Delhi,SMB,Guided Demo,20.9,5,3,5,3,83.9,Positive,Converted,2026-05-13 16:55:58
SHERPA00711,Sherpa AI,Rep 16,Delhi,SMB,Guided Demo,15.8,7,4,4,2,92.2,Neutral,Not Converted,2025-12-18 09:47:20
SHERPA00712,Sherpa AI,Rep 46,Pune,SMB,Service Support,16.4,7,4,2,2,85.5,Positive,Converted,2026-05-24 12:37:04
SHERPA00713,Sherpa AI,Rep 40,Pune,SMB,Objection Handling,16.7,10,5,3,2,95.2,Positive,Not Converted,2026-05-21 09:58:49
SHERPA00714,Sherpa AI,Rep 8,Mumbai,Mid-Market,Guided Demo,10.7,7,5,5,3,86.9,Neutral,Follow-up,2026-01-14 11:46:33
SHERPA00715,Sherpa AI,Rep 34,Bangalore,SMB,Objection Handling,16.0,4,3,1,1,84.9,Neutral,Not Converted,2026-07-30 18:12:37
SHERPA00716,Sherpa AI,Rep 6,Delhi,SMB,Sales Consultation,11.4,9,5,3,2,88.7,Negative,Converted,2026-04-25 13:45:28
SHERPA00717,Sherpa AI,Rep 45,Mumbai,SMB,Guided Demo,18.6,11,5,3,2,96.4,Neutral,Not Converted,2026-03-24 13:37:24
SHERPA00718,Sherpa AI,Rep 45,Delhi,Mid-Market,Guided Demo,12.8,5,4,4,2,86.6,Neutral,Converted,2025-11-20 14:31:01
SHERPA00719,Sherpa AI,Rep 30,Pune,SMB,Service Support,15.1,7,3,4,3,82.9,Positive,Follow-up,2026-06-28 10:12:51
SHERPA00720,Sherpa AI,Rep 44,Bangalore,Mid-Market,Objection Handling,20.7,10,7,3,2,85.0,Positive,Follow-up,2026-04-06 14:59:45
SHERPA00721,Sherpa AI,Rep 34,Bangalore,SMB,Service Support,16.4,10,6,4,3,96.7,Neutral,Not Converted,2026-05-01 13:36:38
SHERPA00722,Sherpa AI,Rep 21,Chennai,Enterprise,Service Support,10.3,6,4,5,4,88.3,Negative,Follow-up,2026-02-16 10:15:24
SHERPA00723,Sherpa AI,Rep 12,Mumbai,SMB,Objection Handling,11.1,7,5,1,1,82.1,Positive,Not Converted,2026-06-04 17:58:02
SHERPA00724,Sherpa AI,Rep 49,Pune,SMB,Sales Consultation,12.6,6,4,2,2,96.3,Negative,Converted,2026-01-01 10:18:14
SHERPA00725,Sherpa AI,Rep 6,Pune,Enterprise,Objection Handling,9.0,8,4,2,2,87.4,Positive,Converted,2026-02-19 11:10:11
SHERPA00726,Sherpa AI,Rep 39,Pune,SMB,Sales Consultation,18.7,5,2,2,1,90.8,Positive,Not Converted,2026-04-19 18:09:10
SHERPA00727,Sherpa AI,Rep 6,Hyderabad,Mid-Market,Service Support,18.1,5,2,2,1,95.3,Positive,Follow-up,2026-05-15 13:12:51
SHERPA00728,Sherpa AI,Rep 4,Delhi,SMB,Sales Consultation,20.7,7,4,2,1,94.6,Positive,Follow-up,2026-01-08 10:35:48
SHERPA00729,Sherpa AI,Rep 9,Bangalore,SMB,Sales Consultation,21.1,4,3,3,2,83.7,Neutral,Not Converted,2025-12-29 11:39:36
SHERPA00730,Sherpa AI,Rep 5,Delhi,Enterprise,Sales Consultation,21.7,6,3,4,3,96.1,Positive,Not Converted,2026-02-25 11:30:33
SHERPA00731,Sherpa AI,Rep 10,Delhi,Mid-Market,Guided Demo,20.9,11,8,5,3,84.2,Negative,Not Converted,2026-04-08 14:33:57
SHERPA00732,Sherpa AI,Rep 47,Hyderabad,SMB,Guided Demo,21.7,8,4,2,1,91.0,Neutral,Follow-up,2026-07-30 10:06:49
SHERPA00733,Sherpa AI,Rep 8,Bangalore,Mid-Market,Service Support,19.1,6,3,4,2,90.0,Positive,Not Converted,2026-06-08 16:35:41
SHERPA00734,Sherpa AI,Rep 23,Chennai,SMB,Objection Handling,21.6,7,3,5,4,94.8,Neutral,Not Converted,2026-01-27 16:58:08
SHERPA00735,Sherpa AI,Rep 4,Pune,SMB,Sales Consultation,8.9,10,5,1,1,92.0,Positive,Not Converted,2026-06-02 17:37:56
SHERPA00736,Sherpa AI,Rep 37,Mumbai,Mid-Market,Guided Demo,14.5,6,4,3,2,89.5,Neutral,Follow-up,2025-11-21 10:01:47
SHERPA00737,Sherpa AI,Rep 7,Delhi,SMB,Objection Handling,11.8,7,4,5,4,89.4,Positive,Follow-up,2026-03-17 12:09:42
SHERPA00738,Sherpa AI,Rep 6,Hyderabad,Mid-Market,Sales Consultation,10.8,7,5,4,2,85.3,Positive,Converted,2026-06-19 12:47:09
SHERPA00739,Sherpa AI,Rep 45,Hyderabad,Mid-Market,Objection Handling,21.1,9,5,2,2,90.6,Neutral,Converted,2025-12-14 15:43:47
SHERPA00740,Sherpa AI,Rep 42,Mumbai,Enterprise,Product Discovery,12.9,6,4,2,1,88.7,Negative,Follow-up,2025-12-27 14:37:35
SHERPA00741,Sherpa AI,Rep 15,Mumbai,Mid-Market,Sales Consultation,13.7,7,4,3,2,89.0,Neutral,Follow-up,2025-11-03 17:18:53
SHERPA00742,Sherpa AI,Rep 35,Bangalore,SMB,Objection Handling,17.0,11,6,3,2,85.5,Neutral,Not Converted,2026-03-25 13:36:14
SHERPA00743,Sherpa AI,Rep 50,Delhi,SMB,Sales Consultation,19.0,7,3,5,4,91.7,Neutral,Not Converted,2026-04-07 18:18:44
SHERPA00744,Sherpa AI,Rep 32,Delhi,SMB,Sales Consultation,10.8,10,5,1,1,85.0,Positive,Follow-up,2025-12-14 18:36:33
SHERPA00745,Sherpa AI,Rep 14,Mumbai,SMB,Product Discovery,17.9,5,3,4,3,86.1,Neutral,Follow-up,2025-11-29 13:32:48
SHERPA00746,Sherpa AI,Rep 35,Pune,Mid-Market,Objection Handling,8.1,9,7,4,3,95.7,Positive,Follow-up,2025-11-28 13:53:40
SHERPA00747,Sherpa AI,Rep 11,Chennai,Mid-Market,Service Support,16.1,7,5,5,3,88.1,Positive,Converted,2026-05-10 16:38:56
SHERPA00748,Sherpa AI,Rep 10,Delhi,SMB,Guided Demo,13.6,8,5,3,2,84.2,Positive,Follow-up,2026-02-05 17:37:21
SHERPA00749,Sherpa AI,Rep 17,Hyderabad,SMB,Sales Consultation,18.6,6,4,3,2,93.8,Positive,Converted,2026-06-12 17:24:27
SHERPA00750,Sherpa AI,Rep 13,Pune,Mid-Market,Sales Consultation,18.8,9,5,4,3,84.8,Positive,Follow-up,2026-06-01 17:46:17
SHERPA00751,Sherpa AI,Rep 34,Mumbai,SMB,Sales Consultation,16.1,8,4,3,2,87.6,Positive,Converted,2025-12-14 18:47:09
SHERPA00752,Sherpa AI,Rep 45,Delhi,Mid-Market,Sales Consultation,12.8,6,5,1,1,94.5,Positive,Not Converted,2026-05-22 18:55:50
SHERPA00753,Sherpa AI,Rep 5,Bangalore,Enterprise,Guided Demo,12.6,7,5,3,2,90.1,Neutral,Not Converted,2026-04-12 12:28:39
SHERPA00754,Sherpa AI,Rep 48,Mumbai,SMB,Service Support,12.6,4,3,5,3,96.3,Neutral,Follow-up,2026-02-11 12:44:15
SHERPA00755,Sherpa AI,Rep 10,Hyderabad,Mid-Market,Product Discovery,10.9,9,6,4,3,96.7,Neutral,Not Converted,2026-01-14 16:44:38
SHERPA00756,Sherpa AI,Rep 32,Bangalore,Enterprise,Service Support,14.3,6,4,2,1,90.5,Positive,Converted,2026-02-08 10:29:07
SHERPA00757,Sherpa AI,Rep 12,Mumbai,SMB,Guided Demo,17.6,10,5,1,1,82.5,Neutral,Follow-up,2026-06-30 17:41:03
SHERPA00758,Sherpa AI,Rep 13,Mumbai,SMB,Objection Handling,11.3,7,4,1,1,86.3,Positive,Not Converted,2026-06-18 14:24:48
SHERPA00759,Sherpa AI,Rep 21,Delhi,SMB,Product Discovery,20.0,9,4,1,1,84.6,Neutral,Converted,2026-01-03 16:01:47
SHERPA00760,Sherpa AI,Rep 48,Bangalore,Mid-Market,Product Discovery,9.0,8,4,2,1,89.2,Positive,Follow-up,2026-03-04 16:32:14
SHERPA00761,Sherpa AI,Rep 33,Mumbai,Mid-Market,Objection Handling,17.9,10,7,2,1,88.5,Neutral,Not Converted,2026-06-16 14:58:13
SHERPA00762,Sherpa AI,Rep 41,Pune,Enterprise,Sales Consultation,17.6,9,6,6,4,89.5,Positive,Follow-up,2026-03-08 16:01:39
SHERPA00763,Sherpa AI,Rep 48,Hyderabad,SMB,Guided Demo,19.3,7,3,2,1,88.0,Neutral,Not Converted,2026-03-13 14:52:08
SHERPA00764,Sherpa AI,Rep 47,Bangalore,SMB,Objection Handling,18.3,6,5,4,3,90.6,Negative,Follow-up,2025-11-17 16:07:15
SHERPA00765,Sherpa AI,Rep 50,Pune,SMB,Service Support,12.2,6,4,3,2,92.7,Neutral,Follow-up,2026-02-02 14:50:03
SHERPA00766,Sherpa AI,Rep 32,Delhi,SMB,Service Support,18.3,9,6,2,1,95.5,Positive,Not Converted,2026-05-05 18:57:32
SHERPA00767,Sherpa AI,Rep 12,Chennai,Enterprise,Objection Handling,21.2,8,6,2,1,87.9,Positive,Follow-up,2026-04-26 15:19:29
SHERPA00768,Sherpa AI,Rep 46,Mumbai,Mid-Market,Guided Demo,20.8,5,4,2,2,86.4,Negative,Not Converted,2026-07-05 10:10:27
SHERPA00769,Sherpa AI,Rep 35,Chennai,Mid-Market,Product Discovery,15.7,10,7,2,1,96.9,Positive,Follow-up,2026-03-12 17:23:07
SHERPA00770,Sherpa AI,Rep 36,Mumbai,SMB,Product Discovery,14.3,12,6,2,2,86.9,Negative,Follow-up,2026-05-07 12:52:34
SHERPA00771,Sherpa AI,Rep 38,Pune,Enterprise,Sales Consultation,18.5,7,4,3,2,92.4,Positive,Converted,2026-05-02 10:29:19
SHERPA00772,Sherpa AI,Rep 48,Delhi,Mid-Market,Guided Demo,9.6,8,6,5,3,82.2,Negative,Not Converted,2026-05-05 10:39:47
SHERPA00773,Sherpa AI,Rep 28,Delhi,Enterprise,Service Support,15.7,9,5,4,3,83.0,Negative,Follow-up,2025-11-24 10:43:47
SHERPA00774,Sherpa AI,Rep 13,Delhi,SMB,Service Support,10.4,6,5,2,2,94.6,Neutral,Converted,2026-04-03 17:34:32
SHERPA00775,Sherpa AI,Rep 12,Delhi,SMB,Sales Consultation,9.1,4,2,2,1,87.9,Positive,Converted,2026-02-05 15:12:58
SHERPA00776,Sherpa AI,Rep 22,Bangalore,SMB,Service Support,8.5,11,7,2,1,85.3,Positive,Not Converted,2026-03-28 09:27:01
SHERPA00777,Sherpa AI,Rep 44,Bangalore,SMB,Sales Consultation,17.0,10,5,5,4,94.2,Negative,Converted,2026-03-24 09:18:38
SHERPA00778,Sherpa AI,Rep 2,Mumbai,SMB,Sales Consultation,8.1,8,6,3,2,82.8,Negative,Follow-up,2026-02-19 13:40:27
SHERPA00779,Sherpa AI,Rep 29,Bangalore,Enterprise,Objection Handling,9.3,10,7,6,4,85.6,Positive,Converted,2026-05-13 17:02:02
SHERPA00780,Sherpa AI,Rep 13,Mumbai,Mid-Market,Product Discovery,11.1,7,5,3,2,92.0,Positive,Converted,2026-01-10 18:27:19
SHERPA00781,Sherpa AI,Rep 35,Bangalore,SMB,Guided Demo,13.8,11,8,5,3,84.5,Neutral,Follow-up,2026-05-04 14:18:29
SHERPA00782,Sherpa AI,Rep 13,Bangalore,Mid-Market,Guided Demo,15.6,6,3,4,2,85.1,Neutral,Converted,2026-03-28 10:39:38
SHERPA00783,Sherpa AI,Rep 34,Bangalore,Enterprise,Product Discovery,13.6,12,6,2,1,84.6,Neutral,Not Converted,2026-03-02 09:19:31
SHERPA00784,Sherpa AI,Rep 19,Hyderabad,Mid-Market,Guided Demo,17.1,6,3,3,2,94.2,Neutral,Follow-up,2025-12-17 17:10:03
SHERPA00785,Sherpa AI,Rep 9,Delhi,Mid-Market,Service Support,21.8,7,3,2,1,91.0,Negative,Follow-up,2026-04-23 11:50:23
SHERPA00786,Sherpa AI,Rep 31,Hyderabad,Mid-Market,Service Support,21.4,4,3,4,3,84.6,Positive,Follow-up,2025-11-21 10:03:25
SHERPA00787,Sherpa AI,Rep 33,Bangalore,Mid-Market,Guided Demo,17.7,9,7,5,4,96.6,Positive,Converted,2026-03-18 14:42:07
SHERPA00788,Sherpa AI,Rep 27,Bangalore,SMB,Objection Handling,14.7,6,4,5,3,94.8,Positive,Converted,2026-02-19 09:58:38
SHERPA00789,Sherpa AI,Rep 45,Hyderabad,SMB,Guided Demo,11.3,8,5,4,3,91.6,Negative,Converted,2026-03-27 16:05:42
SHERPA00790,Sherpa AI,Rep 2,Pune,Enterprise,Sales Consultation,12.3,9,7,2,1,95.5,Positive,Converted,2026-04-30 16:12:07
SHERPA00791,Sherpa AI,Rep 15,Mumbai,SMB,Sales Consultation,12.2,9,6,4,2,87.6,Positive,Not Converted,2026-01-31 09:16:55
SHERPA00792,Sherpa AI,Rep 19,Delhi,SMB,Product Discovery,21.2,5,3,1,1,91.0,Positive,Not Converted,2026-06-24 11:40:43
SHERPA00793,Sherpa AI,Rep 31,Mumbai,SMB,Service Support,15.3,10,6,2,2,93.4,Positive,Not Converted,2026-04-23 11:18:27
SHERPA00794,Sherpa AI,Rep 16,Pune,Mid-Market,Objection Handling,12.6,10,7,2,1,94.7,Neutral,Converted,2025-12-12 17:25:43
SHERPA00795,Sherpa AI,Rep 43,Delhi,Mid-Market,Guided Demo,17.6,5,3,4,3,85.7,Neutral,Not Converted,2026-07-18 10:38:38
SHERPA00796,Sherpa AI,Rep 15,Chennai,SMB,Sales Consultation,8.1,10,7,3,2,88.6,Neutral,Converted,2026-03-18 14:05:50
SHERPA00797,Sherpa AI,Rep 6,Delhi,SMB,Service Support,10.9,11,5,2,2,84.1,Positive,Converted,2026-05-30 18:46:20
SHERPA00798,Sherpa AI,Rep 14,Mumbai,Mid-Market,Service Support,9.1,5,3,5,4,85.5,Negative,Not Converted,2026-06-13 15:35:30
SHERPA00799,Sherpa AI,Rep 27,Delhi,Enterprise,Objection Handling,11.5,9,5,4,2,84.6,Positive,Not Converted,2026-06-16 12:44:38
SHERPA00800,Sherpa AI,Rep 38,Chennai,SMB,Objection Handling,9.1,6,4,4,2,93.7,Neutral,Follow-up,2026-02-01 17:26:05
SHERPA00801,Sherpa AI,Rep 19,Chennai,Enterprise,Objection Handling,18.3,12,7,2,1,89.6,Positive,Follow-up,2026-05-31 10:12:01
SHERPA00802,Sherpa AI,Rep 37,Bangalore,Enterprise,Objection Handling,20.0,9,6,4,2,87.7,Positive,Follow-up,2025-12-20 15:22:46
SHERPA00803,Sherpa AI,Rep 43,Chennai,Mid-Market,Sales Consultation,11.6,9,7,4,2,92.9,Positive,Not Converted,2026-01-21 16:28:50
SHERPA00804,Sherpa AI,Rep 4,Hyderabad,Mid-Market,Objection Handling,9.9,7,4,3,2,83.1,Neutral,Converted,2025-12-26 11:56:26
SHERPA00805,Sherpa AI,Rep 26,Mumbai,Mid-Market,Service Support,18.2,8,4,2,1,89.5,Neutral,Converted,2026-05-17 17:34:31
SHERPA00806,Sherpa AI,Rep 9,Hyderabad,Mid-Market,Service Support,14.9,7,5,5,4,87.6,Positive,Follow-up,2025-12-10 14:57:59
SHERPA00807,Sherpa AI,Rep 41,Pune,Enterprise,Guided Demo,13.4,9,6,3,2,95.8,Positive,Converted,2026-04-22 18:46:57
SHERPA00808,Sherpa AI,Rep 49,Hyderabad,Enterprise,Service Support,18.1,8,4,3,2,95.7,Neutral,Converted,2026-01-13 16:58:28
SHERPA00809,Sherpa AI,Rep 40,Mumbai,Enterprise,Service Support,21.0,8,5,5,4,91.8,Positive,Converted,2026-05-02 15:28:14
SHERPA00810,Sherpa AI,Rep 15,Pune,Mid-Market,Sales Consultation,17.5,11,6,1,1,91.5,Positive,Converted,2026-03-04 14:34:57
SHERPA00811,Sherpa AI,Rep 41,Hyderabad,Enterprise,Service Support,11.6,10,7,2,1,92.2,Positive,Follow-up,2026-05-26 13:46:01
SHERPA00812,Sherpa AI,Rep 37,Hyderabad,Mid-Market,Product Discovery,17.0,9,7,5,3,93.6,Neutral,Converted,2026-05-21 17:33:31
SHERPA00813,Sherpa AI,Rep 4,Pune,Mid-Market,Service Support,10.6,10,6,3,3,89.8,Positive,Not Converted,2025-12-28 12:17:10
SHERPA00814,Sherpa AI,Rep 26,Hyderabad,Enterprise,Guided Demo,17.2,7,5,2,1,96.5,Negative,Converted,2025-12-06 10:38:04
SHERPA00815,Sherpa AI,Rep 18,Chennai,Enterprise,Guided Demo,9.2,8,4,3,3,92.9,Positive,Not Converted,2026-05-16 09:05:25
SHERPA00816,Sherpa AI,Rep 41,Mumbai,SMB,Objection Handling,21.0,10,7,3,2,93.2,Positive,Follow-up,2026-03-12 13:04:41
SHERPA00817,Sherpa AI,Rep 35,Mumbai,Mid-Market,Sales Consultation,9.0,7,4,5,4,82.0,Positive,Converted,2026-01-01 18:18:30
SHERPA00818,Sherpa AI,Rep 41,Mumbai,SMB,Guided Demo,13.2,9,6,4,3,84.6,Neutral,Follow-up,2026-06-03 09:48:00
SHERPA00819,Sherpa AI,Rep 41,Hyderabad,Mid-Market,Product Discovery,19.4,8,4,2,2,88.8,Positive,Converted,2026-02-07 15:07:34
SHERPA00820,Sherpa AI,Rep 29,Chennai,SMB,Product Discovery,20.6,5,2,2,2,85.9,Neutral,Not Converted,2026-06-10 10:41:54
SHERPA00821,Sherpa AI,Rep 24,Mumbai,Mid-Market,Objection Handling,12.1,8,5,4,3,84.5,Positive,Follow-up,2026-05-27 09:23:21
SHERPA00822,Sherpa AI,Rep 4,Delhi,SMB,Sales Consultation,17.4,6,3,2,1,89.2,Positive,Follow-up,2026-02-21 11:31:59
SHERPA00823,Sherpa AI,Rep 21,Mumbai,Mid-Market,Sales Consultation,21.8,4,2,4,2,90.7,Neutral,Converted,2026-07-01 12:13:17
SHERPA00824,Sherpa AI,Rep 39,Bangalore,SMB,Service Support,18.7,5,3,1,1,96.8,Neutral,Converted,2026-04-07 14:49:31
SHERPA00825,Sherpa AI,Rep 7,Delhi,Mid-Market,Product Discovery,20.5,9,5,2,1,87.6,Positive,Converted,2026-07-31 10:07:53
SHERPA00826,Sherpa AI,Rep 23,Mumbai,SMB,Product Discovery,8.8,11,8,5,4,87.7,Neutral,Converted,2026-01-21 12:16:42
SHERPA00827,Sherpa AI,Rep 40,Hyderabad,Mid-Market,Product Discovery,18.2,8,4,2,1,92.5,Neutral,Converted,2026-03-23 15:08:38
SHERPA00828,Sherpa AI,Rep 21,Mumbai,SMB,Product Discovery,17.8,10,5,4,3,86.2,Positive,Converted,2026-06-11 15:26:09
SHERPA00829,Sherpa AI,Rep 1,Chennai,SMB,Guided Demo,13.8,10,6,4,3,89.1,Positive,Not Converted,2026-04-01 10:01:16
SHERPA00830,Sherpa AI,Rep 41,Chennai,SMB,Sales Consultation,13.0,5,4,4,3,82.2,Positive,Follow-up,2025-11-09 17:55:38
SHERPA00831,Sherpa AI,Rep 25,Mumbai,SMB,Service Support,13.6,5,4,3,2,91.1,Positive,Converted,2026-05-22 15:39:49
SHERPA00832,Sherpa AI,Rep 31,Hyderabad,Mid-Market,Guided Demo,21.8,8,4,3,3,96.0,Neutral,Follow-up,2026-06-10 12:52:58
SHERPA00833,Sherpa AI,Rep 44,Hyderabad,Mid-Market,Sales Consultation,10.0,10,7,4,2,84.9,Positive,Follow-up,2026-01-05 16:11:03
SHERPA00834,Sherpa AI,Rep 38,Hyderabad,Mid-Market,Objection Handling,19.2,9,6,5,4,83.9,Positive,Follow-up,2026-05-02 17:29:43
SHERPA00835,Sherpa AI,Rep 45,Mumbai,Enterprise,Product Discovery,14.2,6,4,3,3,84.5,Positive,Follow-up,2025-12-27 12:14:01
SHERPA00836,Sherpa AI,Rep 5,Mumbai,Enterprise,Service Support,17.2,5,3,2,1,93.3,Negative,Follow-up,2026-04-28 18:43:50
SHERPA00837,Sherpa AI,Rep 31,Bangalore,Mid-Market,Sales Consultation,20.6,5,3,4,2,95.9,Neutral,Follow-up,2025-12-10 17:42:40
SHERPA00838,Sherpa AI,Rep 1,Chennai,SMB,Objection Handling,9.7,11,6,3,2,95.5,Positive,Not Converted,2026-03-25 14:32:37
SHERPA00839,Sherpa AI,Rep 30,Delhi,Enterprise,Product Discovery,20.2,6,4,4,2,92.4,Positive,Not Converted,2026-04-10 13:54:10
SHERPA00840,Sherpa AI,Rep 18,Delhi,Mid-Market,Objection Handling,18.0,11,8,4,3,87.7,Positive,Follow-up,2026-04-20 15:10:44
SHERPA00841,Sherpa AI,Rep 8,Chennai,Mid-Market,Objection Handling,19.3,9,5,4,3,94.8,Neutral,Converted,2026-06-02 11:59:54
SHERPA00842,Sherpa AI,Rep 26,Pune,SMB,Guided Demo,21.1,5,2,1,1,93.1,Positive,Converted,2026-02-28 17:24:20
SHERPA00843,Sherpa AI,Rep 40,Bangalore,Enterprise,Objection Handling,16.1,10,5,3,3,96.3,Negative,Follow-up,2026-05-03 15:32:28
SHERPA00844,Sherpa AI,Rep 15,Chennai,Mid-Market,Guided Demo,12.5,5,2,4,3,96.7,Positive,Not Converted,2026-04-24 14:08:02
SHERPA00845,Sherpa AI,Rep 19,Bangalore,SMB,Guided Demo,11.1,7,5,5,4,91.0,Neutral,Follow-up,2026-05-25 11:00:35
SHERPA00846,Sherpa AI,Rep 10,Pune,Mid-Market,Objection Handling,19.7,7,4,3,2,96.1,Neutral,Converted,2026-06-18 12:48:55
SHERPA00847,Sherpa AI,Rep 24,Bangalore,SMB,Sales Consultation,19.2,8,5,4,2,92.0,Neutral,Not Converted,2026-01-29 15:17:48
SHERPA00848,Sherpa AI,Rep 16,Hyderabad,SMB,Objection Handling,22.0,9,6,2,2,83.9,Positive,Converted,2026-01-15 15:52:46
SHERPA00849,Sherpa AI,Rep 43,Chennai,Enterprise,Objection Handling,13.3,9,5,5,3,92.6,Neutral,Follow-up,2026-06-25 09:08:32
SHERPA00850,Sherpa AI,Rep 31,Delhi,SMB,Sales Consultation,19.3,12,7,5,3,93.0,Positive,Converted,2026-05-23 14:04:58
SHERPA00851,Sherpa AI,Rep 44,Mumbai,SMB,Product Discovery,13.5,8,4,4,2,89.3,Positive,Follow-up,2026-07-18 09:46:29
SHERPA00852,Sherpa AI,Rep 16,Pune,Enterprise,Service Support,12.7,12,8,5,4,90.2,Negative,Converted,2026-03-13 18:33:18
SHERPA00853,Sherpa AI,Rep 16,Pune,Mid-Market,Product Discovery,12.0,8,6,4,3,89.9,Negative,Converted,2025-12-26 16:18:27
SHERPA00854,Sherpa AI,Rep 28,Mumbai,SMB,Objection Handling,18.5,9,5,5,3,84.0,Neutral,Converted,2026-06-08 15:19:17
SHERPA00855,Sherpa AI,Rep 20,Chennai,SMB,Product Discovery,10.3,7,5,4,3,88.9,Positive,Converted,2026-07-24 17:35:37
SHERPA00856,Sherpa AI,Rep 35,Mumbai,Enterprise,Service Support,18.5,5,3,2,1,85.3,Neutral,Not Converted,2026-01-23 17:08:17
SHERPA00857,Sherpa AI,Rep 9,Bangalore,SMB,Product Discovery,21.8,11,5,5,4,92.2,Positive,Converted,2026-03-04 14:51:08
SHERPA00858,Sherpa AI,Rep 40,Mumbai,Mid-Market,Service Support,9.3,5,4,3,3,95.9,Positive,Not Converted,2026-06-19 12:44:14
SHERPA00859,Sherpa AI,Rep 10,Bangalore,SMB,Product Discovery,16.3,9,5,1,1,91.8,Neutral,Converted,2026-07-18 17:59:58
SHERPA00860,Sherpa AI,Rep 45,Bangalore,SMB,Guided Demo,14.8,11,7,3,2,85.6,Positive,Follow-up,2026-01-24 15:31:35
SHERPA00861,Sherpa AI,Rep 18,Delhi,Mid-Market,Objection Handling,19.1,10,8,4,3,92.4,Negative,Converted,2026-05-29 11:54:32
SHERPA00862,Sherpa AI,Rep 45,Mumbai,SMB,Service Support,17.1,9,6,5,4,86.1,Positive,Converted,2026-04-03 17:41:10
SHERPA00863,Sherpa AI,Rep 45,Delhi,SMB,Objection Handling,15.1,7,3,1,1,92.0,Positive,Not Converted,2026-06-03 16:54:23
SHERPA00864,Sherpa AI,Rep 15,Mumbai,Mid-Market,Guided Demo,19.1,5,3,4,2,93.2,Neutral,Follow-up,2026-05-08 09:06:26
SHERPA00865,Sherpa AI,Rep 45,Bangalore,SMB,Product Discovery,9.4,5,3,4,3,90.6,Neutral,Follow-up,2025-12-13 11:42:41
SHERPA00866,Sherpa AI,Rep 30,Mumbai,Enterprise,Objection Handling,8.3,5,4,5,3,94.2,Positive,Follow-up,2026-03-01 11:16:03
SHERPA00867,Sherpa AI,Rep 48,Pune,SMB,Product Discovery,16.2,8,5,5,3,89.8,Positive,Converted,2026-01-23 13:49:23
SHERPA00868,Sherpa AI,Rep 32,Pune,SMB,Product Discovery,20.6,10,7,2,2,96.5,Neutral,Follow-up,2026-04-06 16:02:26
SHERPA00869,Sherpa AI,Rep 40,Delhi,Mid-Market,Objection Handling,9.7,6,4,2,1,94.0,Positive,Follow-up,2026-03-04 10:54:41
SHERPA00870,Sherpa AI,Rep 27,Hyderabad,SMB,Service Support,8.5,6,3,2,1,94.8,Positive,Follow-up,2026-05-18 14:34:22
SHERPA00871,Sherpa AI,Rep 27,Pune,Mid-Market,Service Support,21.2,12,7,3,2,88.3,Neutral,Converted,2026-05-16 14:59:15
SHERPA00872,Sherpa AI,Rep 19,Delhi,SMB,Objection Handling,17.2,4,2,4,3,93.7,Positive,Follow-up,2025-11-09 17:55:00
SHERPA00873,Sherpa AI,Rep 10,Hyderabad,Enterprise,Service Support,12.9,8,5,5,4,96.8,Negative,Not Converted,2026-05-19 12:11:39
SHERPA00874,Sherpa AI,Rep 44,Chennai,Enterprise,Sales Consultation,10.6,8,4,1,1,85.6,Neutral,Not Converted,2026-06-10 15:11:48
SHERPA00875,Sherpa AI,Rep 46,Delhi,SMB,Product Discovery,13.0,7,5,6,4,85.2,Negative,Not Converted,2026-04-27 17:02:42
SHERPA00876,Sherpa AI,Rep 6,Pune,SMB,Objection Handling,20.7,5,3,1,1,87.7,Positive,Not Converted,2026-02-15 13:43:34
SHERPA00877,Sherpa AI,Rep 24,Pune,Mid-Market,Guided Demo,15.5,7,3,2,1,92.4,Negative,Not Converted,2026-06-18 16:15:54
SHERPA00878,Sherpa AI,Rep 9,Mumbai,SMB,Objection Handling,13.2,5,3,6,5,84.9,Positive,Converted,2026-04-11 18:08:38
SHERPA00879,Sherpa AI,Rep 27,Hyderabad,SMB,Objection Handling,21.9,10,7,4,3,84.3,Positive,Follow-up,2026-05-03 17:28:33
SHERPA00880,Sherpa AI,Rep 7,Pune,SMB,Product Discovery,9.5,7,3,4,2,83.9,Positive,Not Converted,2026-01-16 16:21:11
SHERPA00881,Sherpa AI,Rep 6,Mumbai,Mid-Market,Guided Demo,11.8,7,3,3,2,87.0,Positive,Not Converted,2026-07-23 18:14:28
SHERPA00882,Sherpa AI,Rep 33,Hyderabad,Enterprise,Product Discovery,13.3,11,6,1,1,96.5,Positive,Converted,2026-04-25 13:15:19
